smiles,malaria,group
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)O3)cc1,1,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,1,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,0,val
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@@H](C)CN([C@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@@H](C)CN([C@H](C)CO)C3=O)cc1,1,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@H](C)CN([C@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(-c4ccccc4)cc2)[C@H](C)CN([C@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@H](C)CN([C@@H](C)CO)C3=O)cc1,1,test
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@@H](C)CN([C@H](C)CO)C3=O)cc1,0,val
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@@H](C)CN([C@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@H](C)CN([C@H](C)CO)C3=O)cc1,1,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@@H](C)CN([C@@H](C)CO)C3=O)cc1,0,training
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)[C@H](C)CN([C@H](C)CO)C3=O)cc1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)C1CCCC1)CC31CCN(Cc2nccs2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)C1CCCC1)CC31CCN(Cc2nccs2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)C1CCOCC1)CC31CCN(Cc2nccs2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)C1CCOCC1)CC31CCN(Cc2nccs2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)CN(C)C)CC31CN(CC2CCCC2)C1,0,test
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)CN(C)C)CC31CN(CC2CCCC2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Cc1ccccc1)CC31CCN(C(=O)Cc2ccccc2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Cc1ccccc1)CC31CCN(C(=O)Cc2ccccc2)CC1,1,test
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Cc1ccccc1)CC31CCN(C(=O)Nc2ccccc2F)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Cc1ccccc1)CC31CCN(C(=O)Nc2ccccc2F)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Cc1ccccc1)CC31CN(C(=O)Cc2ccccc2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Cc1ccccc1)CC31CN(C(=O)Cc2ccccc2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)Cc2ccncc2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)Cc2ccncc2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)Nc2ccc3c(c2)OCO3)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)Nc2ccc3c(c2)OCO3)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2ccc(C)cc2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0,val
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2cccc(C)c2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2cccc(C)c2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2cc(F)ccc2F)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2cc(F)ccc2F)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2ccc(F)cc2)C1,1,test
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2ccc(F)cc2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2ccccc2OC)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2ccccc2OC)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CCN(S(=O)(=O)c2cccc(C)c2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CCN(S(=O)(=O)c2cccc(C)c2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CN(CC2CCOCC2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CN(CC2CCOCC2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)c1cccc(F)c1)CC31CCN(C(=O)CC2CC2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)c1cccc(F)c1)CC31CCN(C(=O)CC2CC2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)c1cccc(F)c1)CC31CCN(C(=O)c2ccccc2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)c1cccc(F)c1)CC31CCN(C(=O)c2ccccc2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(C)=O)CC31CCN(C(=O)Nc2ccccc2F)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(C)=O)CC31CCN(C(=O)Nc2ccccc2F)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccc(Cl)cc1)CC31CN(Cc2nccs2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccc(Cl)cc1)CC31CN(Cc2nccs2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccc(F)cc1)CC31CCN(C(C)=O)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccc(F)cc1)CC31CCN(C(C)=O)CC1,0,test
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1cccc(F)c1)CC31CN(C(C)=O)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1cccc(F)c1)CC31CN(C(C)=O)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccccc1)CC31CCN(CC2CC2)CC1,0,test
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1)CC31CCN(CC2CC2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1)CC31CN(C(=O)Cc2ccccc2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccccc1)CC31CN(C(=O)Cc2ccccc2)C1,1,test
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1Cl)CC31CN(C(=O)C2CC2)C1,1,val
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccccc1Cl)CC31CN(C(=O)C2CC2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccccc1Cl)CC31CN(C(C)=O)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1Cl)CC31CN(C(C)=O)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1F)CC31CCN(C(=O)C2CCOCC2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccccc1F)CC31CCN(C(=O)C2CCOCC2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1F)CC31CN(C(=O)C2CCCC2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccccc1F)CC31CN(C(=O)C2CCCC2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1cccnc1)CC31CCN(C(=O)CN(C)C)CC1,0,val
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1cccnc1)CC31CCN(C(=O)CN(C)C)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1nccs1)CC31CCN(Cc2ccncc2)CC1,0,test
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1nccs1)CC31CCN(Cc2ccncc2)CC1,1,val
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1nccs1)CC31CCN(Cc2nccs2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1nccs1)CC31CCN(Cc2nccs2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1nccs1)CC31CN(Cc2cccnc2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1nccs1)CC31CN(Cc2cccnc2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CCN(C(=O)Cc2cccnc2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CCN(C(=O)Cc2cccnc2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CN(Cc2ccccc2)C1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CN(Cc2ccccc2)C1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(=O)(=O)c1cn(C)cn1)CC31CCN(CC2CCCCC2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(S(=O)(=O)c1cn(C)cn1)CC31CCN(CC2CCCCC2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(C)(=O)=O)CC31CCN(C(=O)Nc2ccccc2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(S(C)(=O)=O)CC31CCN(C(=O)Nc2ccccc2)CC1,1,val
COc1ccc2c3c([nH]c2c1)[C@@H](CO)NCC31CCN(C(=O)C2CCOCC2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)NCC31CCN(C(=O)C2CCOCC2)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)NCC31CCN(C(=O)Nc2ccc3c(c2)OCO3)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)NCC31CCN(C(=O)Nc2ccc3c(c2)OCO3)CC1,0,training
COc1ccc2c3c([nH]c2c1)[C@H](CO)NCC31CCN(C(=O)c2ccccc2)CC1,1,training
COc1ccc2c3c([nH]c2c1)[C@@H](CO)NCC31CCN(C(=O)c2ccccc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CC1)CC31CCN(C(=O)CN(C)C)CC1,0,val
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CC1)CC31CCN(C(=O)CN(C)C)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CC1)CC31CCN(C)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CC1)CC31CCN(C)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CC1)CC31CN(C(=O)C2CCOCC2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CC1)CC31CN(C(=O)C2CCOCC2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CC1)CC31CN(C(=O)Nc2cccc(F)c2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CC1)CC31CN(C(=O)Nc2cccc(F)c2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCC1)CC31CCN(C(=O)CN(C)C)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCC1)CC31CCN(C(=O)CN(C)C)CC1,0,test
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCC1)CC31CCN(C(=O)Nc2cccc(F)c2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCC1)CC31CCN(C(=O)Nc2cccc(F)c2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCC1)CC31CCN(Cc2cccc(F)c2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCC1)CC31CCN(Cc2cccc(F)c2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCC1)CC31CN(C(=O)Nc2cccc(F)c2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCC1)CC31CN(C(=O)Nc2cccc(F)c2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCCC1)CC31CCN(C(=O)Nc2cccc(F)c2)CC1,0,val
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCCC1)CC31CCN(C(=O)Nc2cccc(F)c2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCCC1)CC31CN(C(=O)CC2CC2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCCC1)CC31CN(C(=O)CC2CC2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)C1CCCC1)CC31CN(C(=O)Nc2cccc(F)c2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CCCC1)CC31CN(C(=O)Nc2cccc(F)c2)C1,1,val
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)CC1CC1)CC31CCN(Cc2nccs2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)CC1CC1)CC31CCN(Cc2nccs2)CC1,0,test
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Cc1ccccc1)CC31CN(C(=O)Cc2ccccc2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Cc1ccccc1)CC31CN(C(=O)Cc2ccccc2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)c2ccc3c(c2)OCO3)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)c2ccccc2F)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)c2ccccc2F)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2cccs2)CC1,1,test
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2cccs2)CC1,0,test
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(C(=O)c2ccccc2F)C1,1,val
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(C(=O)c2ccccc2F)C1,0,test
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2cccnc2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2cccnc2)C1,1,val
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CN(Cc2nccs2)C1,1,test
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CN(Cc2nccs2)C1,0,test
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)c1ccc(F)cc1)CC31CCN(C(=O)c2ccc(F)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)c1ccc(F)cc1)CC31CCN(C(=O)c2ccc(F)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)c1ccc(F)cc1)CC31CN(C(=O)Nc2ccc(F)cc2)C1,0,val
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)c1ccc(F)cc1)CC31CN(C(=O)Nc2ccc(F)cc2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)c1ccc(F)cc1)CC31CN(CC2CCOCC2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)c1ccc(F)cc1)CC31CN(CC2CCOCC2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(C)=O)CC31CCN(C(=O)Nc2ccc(F)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(C)=O)CC31CCN(C(=O)Nc2ccc(F)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CC1)CC31CCN(Cc2ccc(F)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(CC1CC1)CC31CCN(Cc2ccc(F)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CC1)CC31CN(C(=O)c2ccc3c(c2)OCO3)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(CC1CC1)CC31CN(C(=O)c2ccc3c(c2)OCO3)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CCCC1)CC31CCN(C(=O)CN(C)C)CC1,1,test
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(CC1CCCC1)CC31CCN(C(=O)CN(C)C)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(CC1CCCC1)CC31CCN(C(=O)Nc2ccccc2)CC1,0,val
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CCCC1)CC31CCN(C(=O)Nc2ccccc2)CC1,1,test
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CCOCC1)CC31CCN(C(=O)Nc2ccccc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(CC1CCOCC1)CC31CCN(C(=O)Nc2ccccc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1cccc(F)c1)CC31CCN(C(=O)Cc2ccccc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1cccc(F)c1)CC31CCN(C(=O)Cc2ccccc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccccc1)CC31CCN(C(=O)C2CC2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1ccccc1)CC31CCN(C(=O)C2CC2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1ccccc1)CC31CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccccc1)CC31CCN(S(=O)(=O)c2ccc(C)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccccc1OC)CC31CCN(C(=O)C2CC2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1ccccc1OC)CC31CCN(C(=O)C2CC2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1ccccc1OC)CC31CCN(CC2CC2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccccc1OC)CC31CCN(CC2CC2)CC1,0,test
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccccc1OC)CC31CN(CC2CCOCC2)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1ccccc1OC)CC31CN(CC2CCOCC2)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1cccnc1)CC31CN(C(=O)NC(C)C)C1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1cccnc1)CC31CN(C(=O)NC(C)C)C1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1ccncc1)CC31CCN(C(=O)Cc2ccncc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccncc1)CC31CCN(C(=O)Cc2ccncc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CCN(S(=O)(=O)c2ccc(C)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(S(C)(=O)=O)CC31CCN(C(=O)CN(C)C)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(S(C)(=O)=O)CC31CCN(C(=O)CN(C)C)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)NCC31CCN(CC2CCCC2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CCN(CC2CCCC2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)NCC31CCN(Cc2cc(-c3ccccc3)on2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CCN(Cc2cc(-c3ccccc3)on2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CCN(Cc2ccc(Cl)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)NCC31CCN(Cc2ccc(Cl)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)NCC31CCN(Cc2ccc(F)cc2)CC1,0,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CCN(Cc2ccc(F)cc2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CCN(S(=O)(=O)c2cccc(F)c2)CC1,1,training
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)NCC31CCN(S(=O)(=O)c2cccc(F)c2)CC1,0,test
COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CN(C(=O)c2cccc(F)c2)C1,0,training
